mesh.type,days.incubated,estimate,upper95,lower95,pair_id,cohort_id,year,stream,block,species
Coarse,35,0.990290039678987,0.9997053076902425,0.9686646741185462,4,6,pre1,WS55,4,ACER
Coarse,36,0.9897698584803523,0.9996670100151279,0.9675608671283318,4,6,pre1,WS55,4,ACER
Coarse,37,0.9892352298798255,0.9996249931409859,0.9663834138732067,4,6,pre1,WS55,4,ACER
Coarse,38,0.9886860539150295,0.9995790113482386,0.9651970749698014,4,6,pre1,WS55,4,ACER
Coarse,39,0.9881222300782704,0.9995288099295778,0.964002499242903,4,6,pre1,WS55,4,ACER
Coarse,40,0.9875436573775105,0.9994741251193918,0.9628003393414797,4,6,pre1,WS55,4,ACER
Coarse,41,0.9869502343925771,0.9994146840258809,0.9615899790159581,4,6,pre1,WS55,4,ACER
Coarse,42,0.9863418593272124,0.9993502045658956,0.9603716138167566,4,6,pre1,WS55,4,ACER
Coarse,43,0.9857184300574919,0.99928038866516955,0.959145432231789,4,6,pre1,WS55,4,ACER
Coarse,44,0.9850798441770638,0.9992048922460951,0.9579116161155681,4,6,pre1,WS55,4,ACER
Coarse,45,0.9844259990396058,0.9991234446546287,0.9566703410825631,4,6,pre1,WS55,4,ACER
Coarse,46,0.983756791798844,0.99903572531889,0.9554217768685337,4,6,pre1,WS55,4,ACER
Coarse,47,0.9830721194464351,0.998939178920639,0.9541660876630949,4,6,pre1,WS55,4,ACER
Coarse,48,0.9823718788479785,0.9988316404156089,0.9529034324163773,4,6,pre1,WS55,4,ACER
Coarse,49,0.981655966777391,0.9987155530660983,0.9516374016062401,4,6,pre1,WS55,4,ACER
Coarse,50,0.9809242799498524,0.9985906390053265,0.9503819752612229,4,6,pre1,WS55,4,ACER
Coarse,51,0.9801767150535047,0.9984564254647051,0.9492254571903975,4,6,pre1,WS55,4,ACER
Coarse,52,0.9794131687800679,0.9983124247328662,0.9480659303945043,4,6,pre1,WS55,4,ACER
Coarse,53,0.9786335378545206,0.9981581340291039,0.9469100418896901,4,6,pre1,WS55,4,ACER
Coarse,54,0.9778377190639734,0.9979930353831609,0.9457549959783949,4,6,pre1,WS55,4,ACER
Coarse,55,0.9770256092858557,0.9978165955216235,0.9445974240326283,4,6,pre1,WS55,4,ACER
Coarse,56,0.9761971055155184,0.9976282657612114,0.9434373971334604,4,6,pre1,WS55,4,ACER
Coarse,57,0.975352104893353,0.997427481909253,0.9422293682838474,4,6,pre1,WS55,4,ACER
Coarse,58,0.9744905047315097,0.9972136641716581,0.9411053801567117,4,6,pre1,WS55,4,ACER
Coarse,59,0.9736122025402972,0.9969862170687129,0.9399797077961193,4,6,pre1,WS55,4,ACER
Coarse,60,0.9727170960543355,0.9967445293590297,0.9389169348516999,4,6,pre1,WS55,4,ACER
Coarse,61,0.9718050832585273,0.9964879739720074,0.9378090470319286,4,6,pre1,WS55,4,ACER
Coarse,62,0.9708760624139121,0.9962159079491673,0.9367002346354348,4,6,pre1,WS55,4,ACER
Coarse,63,0.9699299320834559,0.9959276723947394,0.935590535555048,4,6,pre1,WS55,4,ACER
Coarse,64,0.9689665911578328,0.9956225924358982,0.9342318352517431,4,6,pre1,WS55,4,ACER
Coarse,65,0.9679859388812443,0.9952999771930502,0.9329664410157488,4,6,pre1,WS55,4,ACER
Coarse,66,0.9669878748773237,0.9949591197605949,0.9319373763220795,4,6,pre1,WS55,4,ACER
Coarse,67,0.9659722991751687,0.9945992971985951,0.9305759677435695,4,6,pre1,WS55,4,ACER
Coarse,68,0.9649391122355414,0.9942197705358016,0.9293012210632945,4,6,pre1,WS55,4,ACER
Coarse,69,0.9638882149772743,0.9938197847844927,0.9280968448525209,4,6,pre1,WS55,4,ACER
Coarse,70,0.9628195088039202,0.9933985689676051,0.9268904755288708,4,6,pre1,WS55,4,ACER
Coarse,71,0.9617328956306779,0.9929553361586397,0.9256332887388219,4,6,pre1,WS55,4,ACER
Coarse,72,0.9606282779116292,0.9924892835348421,0.9243135007794001,4,6,pre1,WS55,4,ACER
Coarse,73,0.9595055586673185,0.9919995924441702,0.9230018480426512,4,6,pre1,WS55,4,ACER
Coarse,74,0.9583646415127043,0.9914854284865696,0.9216288954217594,4,6,pre1,WS55,4,ACER
Coarse,75,0.9572054306855152,0.9909459416100939,0.9200970298866308,4,6,pre1,WS55,4,ACER
Coarse,76,0.9560278310750374,0.9903802662224122,0.9187793597102928,4,6,pre1,WS55,4,ACER
Coarse,77,0.9548317482513624,0.9897875213182634,0.9173003585569396,4,6,pre1,WS55,4,ACER
Coarse,78,0.9536170884951233,0.9891668106234215,0.9157422063532438,4,6,pre1,WS55,4,ACER
Coarse,79,0.952383758827747,0.9885172227557463,0.914176475281403,4,6,pre1,WS55,4,ACER
Coarse,80,0.9511316670422486,0.9878378314039071,0.9126032766245685,4,6,pre1,WS55,4,ACER
Coarse,81,0.9498607217345963,0.98712769552437,0.9111238665497022,4,6,pre1,WS55,4,ACER
Coarse,82,0.9485708323356709,0.9863858595572481,0.9100456320027807,4,6,pre1,WS55,4,ACER
Coarse,83,0.947261909143849,0.985611353661625,0.9089681343241947,4,6,pre1,WS55,4,ACER
Coarse,84,0.9459338633582353,0.9848031939709597,0.9075327567958013,4,6,pre1,WS55,4,ACER
Coarse,85,0.9445866071125696,0.9839603828691942,0.9059278273846186,4,6,pre1,WS55,4,ACER
Coarse,86,0.9432200535098367,0.9830819092881837,0.904315626349486,4,6,pre1,WS55,4,ACER
Coarse,87,0.9418341166576054,0.9821667490270745,0.9031661747074772,4,6,pre1,WS55,4,ACER
Coarse,88,0.9404287117041221,0.9812138650942555,0.9020408118061398,4,6,pre1,WS55,4,ACER
Coarse,89,0.9390037548751893,0.9802222080725115,0.9006323529259944,4,6,pre1,WS55,4,ACER
Coarse,90,0.9375591635118538,0.9791907165080029,0.8987671875355019,4,6,pre1,WS55,4,ACER
Coarse,91,0.9360948561089338,0.9781183173237006,0.8969061198301903,4,6,pre1,WS55,4,ACER
Coarse,92,0.9346107523544133,0.9770039262578906,0.8950355351418503,4,6,pre1,WS55,4,ACER
Coarse,93,0.9331067731697315,0.9758464483283736,0.89367952073736,4,6,pre1,WS55,4,ACER
Coarse,94,0.9315828407509985,0.9746447783229631,0.8923567704158379,4,6,pre1,WS55,4,ACER
Coarse,95,0.9300388786111649,0.9733978013168882,0.8910328289461468,4,6,pre1,WS55,4,ACER
Coarse,96,0.9284748116231766,0.9721043932176934,0.8897457238421409,4,6,pre1,WS55,4,ACER
Coarse,97,0.9268905660641463,0.970763421338217,0.8885595413108822,4,6,pre1,WS55,4,ACER
Coarse,98,0.9252860696605725,0.9694965885699336,0.8873241814792121,4,6,pre1,WS55,4,ACER
Coarse,99,0.9236612516346373,0.9682317502420563,0.8857258788403306,4,6,pre1,WS55,4,ACER
Coarse,100,0.9220160427516183,0.9669288216770635,0.8843965217047401,4,6,pre1,WS55,4,ACER
Coarse,101,0.9203503753684451,0.9655871259138463,0.8830485206688667,4,6,pre1,WS55,4,ACER
Coarse,102,0.918664183483437,0.9642059861919173,0.8816279420414121,4,6,pre1,WS55,4,ACER
Coarse,103,0.916957402787255,0.9627847263151623,0.8799707561830162,4,6,pre1,WS55,4,ACER
Coarse,104,0.9152299707151045,0.96132267102489255,0.8784380796344035,4,6,pre1,WS55,4,ACER
Coarse,105,0.9134818265002247,0.9598191463822099,0.8767725118973311,4,6,pre1,WS55,4,ACER
Coarse,106,0.9117129112287018,0.9582734801596962,0.8752547063291243,4,6,pre1,WS55,4,ACER
Coarse,107,0.9099231678956433,0.9566850022424194,0.8738782840824441,4,6,pre1,WS55,4,ACER
Coarse,108,0.9081125414627509,0.9550210971195315,0.8724125342341719,4,6,pre1,WS55,4,ACER
Coarse,109,0.9062809789173327,0.953156244033762,0.8707738292801618,4,6,pre1,WS55,4,ACER
Coarse,110,0.9044284293327927,0.9512340898035495,0.8693043792037064,4,6,pre1,WS55,4,ACER
Coarse,111,0.9025548439306371,0.9492535815363782,0.8676632696222661,4,6,pre1,WS55,4,ACER
Coarse,112,0.9006601761440406,0.9472136690638996,0.8660181537404991,4,6,pre1,WS55,4,ACER
Coarse,113,0.8987443816830089,0.9451133058229015,0.8643690990584314,4,6,pre1,WS55,4,ACER
Coarse,114,0.8968074186011845,0.9429514497631294,0.8627161724132952,4,6,pre1,WS55,4,ACER
Coarse,115,0.8948492473643321,0.9408488909429362,0.8610594399909045,4,6,pre1,WS55,4,ACER
Coarse,116,0.8928698309205483,0.9388779460849667,0.8593249722072468,4,6,pre1,WS55,4,ACER
Coarse,117,0.8908691347722365,0.9368585798152553,0.8576486238809446,4,6,pre1,WS55,4,ACER
Coarse,118,0.8888471270498889,0.9347880176656546,0.856090488198004,4,6,pre1,WS55,4,ACER
Coarse,119,0.8868037785877163,0.9324599054915975,0.8544609483321445,4,6,pre1,WS55,4,ACER
Coarse,120,0.8847390630011673,0.9297434047102756,0.8527996820097824,4,6,pre1,WS55,4,ACER
Coarse,121,0.8826529567663771,0.9269390505073274,0.8510192217516594,4,6,pre1,WS55,4,ACER
Coarse,122,0.8805454393015859,0.9240517927787658,0.8493868863983307,4,6,pre1,WS55,4,ACER
Coarse,123,0.8784164930505644,0.9213302571559203,0.847783839212276,4,6,pre1,WS55,4,ACER
Coarse,124,0.8762661035680839,0.9188053071963493,0.8460146470258469,4,6,pre1,WS55,4,ACER
Coarse,125,0.8740942596074676,0.9162241952249949,0.8442672648156998,4,6,pre1,WS55,4,ACER
Coarse,126,0.8719009532102545,0.9133518675063875,0.8421882627095214,4,6,pre1,WS55,4,ACER
Coarse,127,0.8696861797980093,0.9104248656542363,0.840068697975682,4,6,pre1,WS55,4,ACER
Coarse,128,0.8674499382663042,0.9077780226931895,0.8382770159500649,4,6,pre1,WS55,4,ACER
Coarse,129,0.8651922310809013,0.9050730230315162,0.8358979491131957,4,6,pre1,WS55,4,ACER
Coarse,130,0.8629130643761537,0.9020852863752923,0.833390653442856,4,6,pre1,WS55,4,ACER
Coarse,131,0.8606124480556453,0.8995203853660687,0.8318362597040082,4,6,pre1,WS55,4,ACER
Coarse,132,0.8582903958950808,0.8966609230693917,0.8301243635376316,4,6,pre1,WS55,4,ACER
Coarse,133,0.8559469256474347,0.8936751848406566,0.8283622925374681,4,6,pre1,WS55,4,ACER
Coarse,134,0.8535820591503583,0.8906004002478042,0.8265948992281175,4,6,pre1,WS55,4,ACER
Coarse,135,0.8511958224358441,0.8874641254976748,0.8246562446151393,4,6,pre1,WS55,4,ACER
Coarse,136,0.8487882458421293,0.8841711375929245,0.822664386268276,4,6,pre1,WS55,4,ACER
Coarse,137,0.8463593641278234,0.8809854112710273,0.8206267635915211,4,6,pre1,WS55,4,ACER
Coarse,138,0.8439092165882264,0.877667592031673,0.8179060837042692,4,6,pre1,WS55,4,ACER
Coarse,139,0.8414378471737998,0.8739308800474023,0.8157781854407374,4,6,pre1,WS55,4,ACER
Coarse,140,0.8389453046107396,0.8708508439386948,0.8137900773685521,4,6,pre1,WS55,4,ACER
Coarse,141,0.836431642523589,0.8673916320213598,0.811083513942724,4,6,pre1,WS55,4,ACER
Coarse,142,0.8338969195598152,0.8642176371336736,0.808665362478818,4,6,pre1,WS55,4,ACER
Coarse,143,0.8313411995162611,0.8608385525976986,0.8058082178967975,4,6,pre1,WS55,4,ACER
Coarse,144,0.8287645514673692,0.8576475654220445,0.8029600006557699,4,6,pre1,WS55,4,ACER
Coarse,145,0.8261670498950537,0.8547304104752157,0.8001336532544043,4,6,pre1,WS55,4,ACER
Coarse,146,0.8235487748200858,0.8529289253714166,0.7973299343408462,4,6,pre1,WS55,4,ACER
Coarse,147,0.8209098119348321,0.8494423536116071,0.7944380325838234,4,6,pre1,WS55,4,ACER
Coarse,148,0.8182502527371716,0.8469848474963048,0.7915542182425213,4,6,pre1,WS55,4,ACER
Coarse,149,0.8155701946653896,0.8432698822211125,0.7889175129753512,4,6,pre1,WS55,4,ACER
Coarse,150,0.8128697412338303,0.8404814670003453,0.7859031040564254,4,6,pre1,WS55,4,ACER
Coarse,151,0.8101490021690587,0.8382323088548758,0.7830144443437648,4,6,pre1,WS55,4,ACER
Coarse,152,0.8074080935462646,0.8357207343933123,0.779765122973042,4,6,pre1,WS55,4,ACER
Coarse,153,0.8046471379256082,0.8341176406025778,0.7767929250864142,4,6,pre1,WS55,4,ACER
Coarse,154,0.8018662644881825,0.8318534565564992,0.7730467588116031,4,6,pre1,WS55,4,ACER
Coarse,155,0.79906560917124,0.8300259760563322,0.7695317948013994,4,6,pre1,WS55,4,ACER
Coarse,156,0.7962453148022947,0.8283802914332388,0.765688393738249,4,6,pre1,WS55,4,ACER
Coarse,157,0.7934055312316871,0.826304430508912,0.7615231562996256,4,6,pre1,WS55,4,ACER
Coarse,158,0.7905464154631632,0.8245711880075867,0.7574590927316851,4,6,pre1,WS55,4,ACER
Coarse,159,0.787668131781984,0.8219978157068224,0.7535552845845498,4,6,pre1,WS55,4,ACER
Coarse,160,0.7847708518800562,0.8200227127545732,0.7496696099571287,4,6,pre1,WS55,4,ACER
Coarse,161,0.7818547549775313,0.8188647732017302,0.745406173931102,4,6,pre1,WS55,4,ACER
Coarse,162,0.7789200279402938,0.816887823843872,0.7400076339807283,4,6,pre1,WS55,4,ACER
Fine,0,1,1,1,4,NA,NA,NA,NA,NA
Fine,1,0.9872537338180017,0.9962158537916103,0.9743315345072221,4,NA,NA,NA,NA,NA
Fine,2,0.9815967366359445,0.9933850691722422,0.9658855988725422,4,NA,NA,NA,NA,NA
Fine,3,0.9771595571258918,0.9908290316154775,0.9599497423131402,4,NA,NA,NA,NA,NA
Fine,4,0.9733641506904994,0.9884398900796533,0.955160653178978,4,NA,NA,NA,NA,NA
Fine,5,0.9699837605452882,0.9861681810337881,0.9509134230517202,4,NA,NA,NA,NA,NA
Fine,6,0.9669010035616498,0.9839883512754237,0.947060431455283,4,NA,NA,NA,NA,NA
Fine,7,0.9640456181545644,0.9818841305201981,0.9435752294419977,4,NA,NA,NA,NA,NA
Fine,8,0.9613715277336892,0.9798913261317607,0.9405254656839067,4,NA,NA,NA,NA,NA
Fine,9,0.9588465448007107,0.977998973212093,0.937894108784108,4,NA,NA,NA,NA,NA
Fine,10,0.9564471140392098,0.9761576312981706,0.9352336077435544,4,NA,NA,NA,NA,NA
Fine,11,0.9541553704703316,0.974361265548064,0.9329195434502152,4,NA,NA,NA,NA,NA
Fine,12,0.9519573755284506,0.9726050481604095,0.9304453704533022,4,NA,NA,NA,NA,NA
Fine,13,0.9498420007414582,0.9708850360636994,0.9279608545226192,4,NA,NA,NA,NA,NA
Fine,14,0.9478001898600111,0.9691979529165069,0.9258708770767368,4,NA,NA,NA,NA,NA
Fine,15,0.9458244533537147,0.9675410365969949,0.9236821112492547,4,NA,NA,NA,NA,NA
Fine,16,0.9439085115400409,0.9659119294424741,0.9216564693561067,4,NA,NA,NA,NA,NA
Fine,17,0.9420470361202626,0.9643085973271733,0.9195537238468793,4,NA,NA,NA,NA,NA
Fine,18,0.9402354588167103,0.9627292687476046,0.9175235130079423,4,NA,NA,NA,NA,NA
Fine,19,0.9384698269454332,0.9611723881302956,0.915673224183157,4,NA,NA,NA,NA,NA
Fine,20,0.9367466925578233,0.9596340308609024,0.9139395010341579,4,NA,NA,NA,NA,NA
Fine,21,0.9350630260671029,0.9580368254317394,0.9122718450979143,4,NA,NA,NA,NA,NA
Fine,22,0.9334161480479062,0.9564504810829528,0.9106598967331809,4,NA,NA,NA,NA,NA
Fine,23,0.9318036747362156,0.9550032501643536,0.9090723815791877,4,NA,NA,NA,NA,NA
Fine,24,0.9302234740036982,0.9535441036150548,0.9076064502088389,4,NA,NA,NA,NA,NA
Fine,25,0.9286736294423931,0.9520781926547328,0.9061863565189026,4,NA,NA,NA,NA,NA
Fine,26,0.9271524108021739,0.9506518503870618,0.9048002981824204,4,NA,NA,NA,NA,NA
Fine,27,0.9256582494570166,0.9492396801481846,0.9031483005055408,4,NA,NA,NA,NA,NA
Fine,28,0.9241897178906853,0.9478417110025517,0.9015008798688139,4,NA,NA,NA,NA,NA
Fine,29,0.9227455124237601,0.9464573561827725,0.8998941755003905,4,NA,NA,NA,NA,NA
Fine,30,0.9213244385760959,0.9450860732400207,0.8986263346670589,4,NA,NA,NA,NA,NA
Fine,31,0.919925398588433,0.9437273593163973,0.8974005329757794,4,NA,NA,NA,NA,NA
Fine,32,0.9185473807254914,0.9423727731299217,0.8962019676510754,4,NA,NA,NA,NA,NA
Fine,33,0.9171894500586458,0.9410218282906555,0.8948521055404647,4,NA,NA,NA,NA,NA
Fine,34,0.9158507404850158,0.939681936116399,0.8935454771681666,4,NA,NA,NA,NA,NA
Fine,35,0.9145304477857211,0.9383527281867413,0.892409433350131,4,NA,NA,NA,NA,NA
Fine,36,0.9132278235622477,0.9370338589686099,0.8910572436188703,4,NA,NA,NA,NA,NA
Fine,37,0.911942169918595,0.9357250037895701,0.8898299247766006,4,NA,NA,NA,NA,NA
Fine,38,0.9106728347798494,0.9344258570407917,0.8887038955165565,4,NA,NA,NA,NA,NA
Fine,39,0.9094192077563087,0.93313292830379,0.8874732212348677,4,NA,NA,NA,NA,NA
Fine,40,0.9081807164772535,0.9317965979365569,0.885995023733728,4,NA,NA,NA,NA,NA
Fine,41,0.9069568233306504,0.9304005652165127,0.884550989171595,4,NA,NA,NA,NA,NA
Fine,42,0.905747022555054,0.929075071418808,0.8835513323384953,4,NA,NA,NA,NA,NA
Fine,43,0.9045508376381979,0.927817104760671,0.8827046768193492,4,NA,NA,NA,NA,NA
Fine,44,0.9033678189835616,0.9266935103864333,0.8816571885741259,4,NA,NA,NA,NA,NA
Fine,45,0.902197541811857,0.9255185071907208,0.8803933926874784,4,NA,NA,NA,NA,NA
Fine,46,0.9010396042690957,0.9241860969654745,0.8793125559885867,4,NA,NA,NA,NA,NA
Fine,47,0.8998936257168587,0.9229659691758778,0.8782079508813787,4,NA,NA,NA,NA,NA
Fine,48,0.8987592451837247,0.9217007075937683,0.8772192115109083,4,NA,NA,NA,NA,NA
Fine,49,0.8976361199596278,0.9205949638614077,0.8762436147787706,4,NA,NA,NA,NA,NA
Fine,50,0.8965239243173102,0.9194158575913358,0.8752831152508742,4,NA,NA,NA,NA,NA
Fine,51,0.8954223483470676,0.9182414863779775,0.8743431794848714,4,NA,NA,NA,NA,NA
Fine,52,0.894331096892727,0.917074062639079,0.8733989915577084,4,NA,NA,NA,NA,NA
Fine,53,0.8932498885782865,0.9159277109733308,0.8722339662913483,4,NA,NA,NA,NA,NA
Fine,54,0.8921784549159272,0.9147794094403863,0.8710810685064188,4,NA,NA,NA,NA,NA
Fine,55,0.8911165394872186,0.9136335467965856,0.8699399651822399,4,NA,NA,NA,NA,NA
Fine,56,0.8900638971902864,0.9124931132668833,0.8688136320047086,4,NA,NA,NA,NA,NA
Fine,57,0.8890202935465498,0.9114895478815972,0.8678277553212294,4,NA,NA,NA,NA,NA
Fine,58,0.8879855040613519,0.9104991735334534,0.8667674839391376,4,NA,NA,NA,NA,NA
Fine,59,0.8869593136334372,0.9094450439753502,0.8658565151000519,4,NA,NA,NA,NA,NA
Fine,60,0.88594151600878,0.9083194416487452,0.8649609625794529,4,NA,NA,NA,NA,NA
Fine,61,0.8849319132747504,0.907270846456201,0.8640785645748824,4,NA,NA,NA,NA,NA
Fine,62,0.8839303153910243,0.9061695063403862,0.8632058825838137,4,NA,NA,NA,NA,NA
Fine,63,0.8829365397540223,0.9050736945589563,0.8623136987853247,4,NA,NA,NA,NA,NA
Fine,64,0.8819504107919836,0.903983312203325,0.8613319357123844,4,NA,NA,NA,NA,NA
Fine,65,0.8809717595880773,0.902898263717778,0.860319975966334,4,NA,NA,NA,NA,NA
Fine,66,0.8800004235292078,0.9018178294403946,0.8592683383561531,4,NA,NA,NA,NA,NA
Fine,67,0.8790362459784006,0.900967493412541,0.8582497643842398,4,NA,NA,NA,NA,NA
Fine,68,0.8780790759688544,0.8997029842064175,0.8573356709213227,4,NA,NA,NA,NA,NA
Fine,69,0.8771287679179333,0.8986662223700139,0.856371743194163,4,NA,NA,NA,NA,NA
Fine,70,0.8761851813595252,0.897675516045841,0.8554158640225181,4,NA,NA,NA,NA,NA
Fine,71,0.8752481806933443,0.896724463178552,0.8544678601892574,4,NA,NA,NA,NA,NA
Fine,72,0.8743176349498799,0.8957866707071969,0.85352756456861,4,NA,NA,NA,NA,NA
Fine,73,0.8733934175698114,0.8948163694340554,0.8525951408473191,4,NA,NA,NA,NA,NA
Fine,74,0.872475406196814,0.8937749565876069,0.8516747145359596,4,NA,NA,NA,NA,NA
Fine,75,0.8715634824827715,0.8925513504201087,0.8507615160127449,4,NA,NA,NA,NA,NA
Fine,76,0.8706575319044974,0.891423485101259,0.8499297260984529,4,NA,NA,NA,NA,NA
Fine,77,0.8697574435911423,0.8905781008631626,0.8490539045776148,4,NA,NA,NA,NA,NA
Fine,78,0.8688631101615343,0.8896247319091887,0.8482281095712397,4,NA,NA,NA,NA,NA
Fine,79,0.867974427570759,0.8890223779005305,0.847409482705091,4,NA,NA,NA,NA,NA
Fine,80,0.8670912949653459,0.8882407128833808,0.8465972221226046,4,NA,NA,NA,NA,NA
Fine,81,0.8662136145464753,0.8874185307323725,0.8457912040877814,4,NA,NA,NA,NA,NA
Fine,82,0.8653412914406681,0.8866825480777892,0.8449913087509727,4,NA,NA,NA,NA,NA
Fine,83,0.8644742335774644,0.8858440377097397,0.844197419981181,4,NA,NA,NA,NA,NA
Fine,84,0.8636123515736308,0.8848730541529487,0.8434094252075224,4,NA,NA,NA,NA,NA
Fine,85,0.8627555586234765,0.8838378939576809,0.8426272152692464,4,NA,NA,NA,NA,NA
Fine,86,0.8619037703948869,0.8829509289040041,0.8418407835349638,4,NA,NA,NA,NA,NA
Fine,87,0.8610569049307137,0.8820585106055463,0.8409366836188422,4,NA,NA,NA,NA,NA
Fine,88,0.8602148825551872,0.8811188418437672,0.8400383321129602,4,NA,NA,NA,NA,NA
Fine,89,0.8593776257850405,0.8801257010175331,0.8390407104954164,4,NA,NA,NA,NA,NA
Fine,90,0.8585450592450582,0.8790689505509369,0.8379637684268719,4,NA,NA,NA,NA,NA
Fine,91,0.8577171095877832,0.8779788586873426,0.8371984743499282,4,NA,NA,NA,NA,NA
Fine,92,0.856893705417132,0.8770719346258466,0.8364965382578644,4,NA,NA,NA,NA,NA
Fine,93,0.8560747772156887,0.8763180824546809,0.8356322718135666,4,NA,NA,NA,NA,NA
Fine,94,0.8552602572754636,0.8752606564250354,0.8347705612758345,4,NA,NA,NA,NA,NA
Fine,95,0.8544500796319144,0.8742573951690099,0.8339642497288531,4,NA,NA,NA,NA,NA
Fine,96,0.8536441800010441,0.8734131763860353,0.8332495028056546,4,NA,NA,NA,NA,NA
Fine,97,0.8528424957194032,0.87256373373646,0.8325465296499864,4,NA,NA,NA,NA,NA
Fine,98,0.8520449656868304,0.8715723733537475,0.83184445281845,4,NA,NA,NA,NA,NA
Fine,99,0.8512515303117834,0.8710660153558453,0.8311419686105335,4,NA,NA,NA,NA,NA
Fine,100,0.8504621314591149,0.8704456297422671,0.8304415962909081,4,NA,NA,NA,NA,NA
Fine,101,0.8496767124001627,0.8696620828129377,0.8296562885804565,4,NA,NA,NA,NA,NA
Fine,102,0.8488952177650293,0.8687695626179679,0.8288420309475738,4,NA,NA,NA,NA,NA
Fine,103,0.8481175934969328,0.8681034701373324,0.8280770206173286,4,NA,NA,NA,NA,NA
Fine,104,0.8473437868085228,0.8674580867914471,0.827209321803342,4,NA,NA,NA,NA,NA
Fine,105,0.8465737461400554,0.8667229362101576,0.8264011411420655,4,NA,NA,NA,NA,NA
Fine,106,0.8458074211193339,0.8659681775119088,0.8256036974291011,4,NA,NA,NA,NA,NA
Fine,107,0.845044762523323,0.8651593560758992,0.8248564639960594,4,NA,NA,NA,NA,NA
Fine,108,0.844285722241352,0.8643536298429209,0.8240038864165973,4,NA,NA,NA,NA,NA
Fine,109,0.8435302532398278,0.8635509632415992,0.8232117748309008,4,NA,NA,NA,NA,NA
Fine,110,0.8427783095283813,0.8628604098693933,0.822334705398351,4,NA,NA,NA,NA,NA
