mesh.type,days.incubated,estimate,upper95,lower95,pair_id,cohort_id,year,stream,block,species
Coarse,80,0.3955432354469182,0.4387983037772296,0.3521551597119681,1,1,pre1,TOWR,4,ACER
Coarse,81,0.39244679729286486,0.43594997632915083,0.34882961606987645,1,1,pre1,TOWR,4,ACER
Coarse,82,0.3893868290515498,0.43315602270960757,0.3456056317860541,1,1,pre1,TOWR,4,ACER
Coarse,83,0.3863626684043856,0.4305894173378966,0.34234955199774675,1,1,pre1,TOWR,4,ACER
Coarse,84,0.3833736710615789,0.42810371498984917,0.3393115680702818,1,1,pre1,TOWR,4,ACER
Coarse,85,0.3804192100772513,0.4255495702144837,0.33634308814508423,1,1,pre1,TOWR,4,ACER
Coarse,86,0.3774986751983042,0.42290697443263214,0.3330624953175501,1,1,pre1,TOWR,4,ACER
Coarse,87,0.37461147224498637,0.42010549766707417,0.32985482532598587,1,1,pre1,TOWR,4,ACER
Coarse,88,0.37175702252127146,0.41750229392405214,0.3268168715248016,1,1,pre1,TOWR,4,ACER
Coarse,89,0.36893476225328353,0.4151714738950517,0.3238346541528597,1,1,pre1,TOWR,4,ACER
Coarse,90,0.3661441420541325,0.4124920535883811,0.3210994892912551,1,1,pre1,TOWR,4,ACER
Coarse,91,0.3633846264136347,0.40999718038701344,0.3179620234207002,1,1,pre1,TOWR,4,ACER
Coarse,92,0.3606556932114982,0.4074721246822326,0.3150537356984685,1,1,pre1,TOWR,4,ACER
Coarse,93,0.35795683325264654,0.4049532653975201,0.3121804348370964,1,1,pre1,TOWR,4,ACER
Coarse,94,0.35528754982344596,0.40245964245791355,0.30923824512254316,1,1,pre1,TOWR,4,ACER
Coarse,95,0.3526473582676794,0.3999909054025502,0.30623433423708873,1,1,pre1,TOWR,4,ACER
Coarse,96,0.3500357855811894,0.3975466486199467,0.3032705179232036,1,1,pre1,TOWR,4,ACER
Coarse,97,0.34745237002417895,0.3951264765224497,0.30034473556537583,1,1,pre1,TOWR,4,ACER
Coarse,98,0.34489666075022585,0.3929831710801947,0.2974536867799791,1,1,pre1,TOWR,4,ACER
Coarse,99,0.342368217451125,0.390897660403781,0.29459683144951265,1,1,pre1,TOWR,4,ACER
Coarse,100,0.3398666100167289,0.3888324008772083,0.291838995885329,1,1,pre1,TOWR,4,ACER
Coarse,101,0.33739141820900814,0.3867125580823058,0.28924643546725426,1,1,pre1,TOWR,4,ACER
Coarse,102,0.33494223134960077,0.38447700146376934,0.2866838499268445,1,1,pre1,TOWR,4,ACER
Coarse,103,0.332518648020165,0.38223993366320624,0.2841507644060897,1,1,pre1,TOWR,4,ACER
Coarse,104,0.33012027577489045,0.37981748531333437,0.28164671452560114,1,1,pre1,TOWR,4,ACER
Coarse,105,0.3277467308645606,0.37784897319660804,0.2791712460708974,1,1,pre1,TOWR,4,ACER
Coarse,106,0.32539763797159704,0.3756646338808687,0.27672391469083446,1,1,pre1,TOWR,4,ACER
Coarse,107,0.32307262995554775,0.3730906652006027,0.2743075281752151,1,1,pre1,TOWR,4,ACER
Coarse,108,0.32077134760851295,0.3711866765898561,0.2719192945836986,1,1,pre1,TOWR,4,ACER
Coarse,109,0.3184934394200321,0.36930014925517607,0.26955786494214773,1,1,pre1,TOWR,4,ACER
Coarse,110,0.31623856135098155,0.3672354046384067,0.267222832015748,1,1,pre1,TOWR,4,ACER
Coarse,111,0.3140063766160586,0.3653970431081116,0.2649137970923882,1,1,pre1,TOWR,4,ACER
Coarse,112,0.31179655547445123,0.3631998901622351,0.26228973332403893,1,1,pre1,TOWR,4,ACER
Coarse,113,0.3096087750283136,0.36112027608313685,0.2596572640342095,1,1,pre1,TOWR,4,ACER
Coarse,114,0.307442719028691,0.3591225813661081,0.257054777976345,1,1,pre1,TOWR,4,ACER
Coarse,115,0.30529807768855477,0.35714169888205666,0.2544818674540971,1,1,pre1,TOWR,4,ACER
Coarse,116,0.3031745475026266,0.35517641724963833,0.2519381318000273,1,1,pre1,TOWR,4,ACER
Coarse,117,0.3010718310736899,0.35322837006740976,0.2494231772149597,1,1,pre1,TOWR,4,ACER
Coarse,118,0.29898963694510033,0.35132892491086853,0.24693661661221133,1,1,pre1,TOWR,4,ACER
Coarse,119,0.2969276794392238,0.34967455700998845,0.24468193790224327,1,1,pre1,TOWR,4,ACER
Coarse,120,0.2948856785015439,0.3480263395992562,0.24250384367917566,1,1,pre1,TOWR,4,ACER
Coarse,121,0.29286335955019405,0.3463922056493627,0.24042175283114234,1,1,pre1,TOWR,4,ACER
Coarse,122,0.290860453330682,0.3447719538981101,0.23844596501773507,1,1,pre1,TOWR,4,ACER
Coarse,123,0.2888766957755874,0.3431653873624305,0.23642331695716579,1,1,pre1,TOWR,4,ACER
Coarse,124,0.2869118278690213,0.3415723132154457,0.23406637963834787,1,1,pre1,TOWR,4,ACER
Coarse,125,0.28496559551565104,0.3398488492952547,0.23192543213750746,1,1,pre1,TOWR,4,ACER
Coarse,126,0.28303774941409926,0.3382972428845968,0.22985976449718457,1,1,pre1,TOWR,4,ACER
Fine,0,1,1,1,1,NA,NA,NA,NA,NA
Fine,1,0.8281398059156598,0.8600416281659209,0.7931870470166352,1,NA,NA,NA,NA,NA
Fine,2,0.7956214678321395,0.8271392366311976,0.7623968755606999,1,NA,NA,NA,NA,NA
Fine,3,0.7741802707986286,0.8044304286437013,0.742215915913462,1,NA,NA,NA,NA,NA
Fine,4,0.7578161373005315,0.7867368633558982,0.7271645535994464,1,NA,NA,NA,NA,NA
Fine,5,0.7444421385733777,0.7722434430087292,0.7148379082902345,1,NA,NA,NA,NA,NA
Fine,6,0.7330633572214958,0.7597742716549131,0.7045126187616031,1,NA,NA,NA,NA,NA
Fine,7,0.7231212261396658,0.7491045921518839,0.6955487871001593,1,NA,NA,NA,NA,NA
Fine,8,0.7142683224594948,0.739350682346041,0.6876974676186929,1,NA,NA,NA,NA,NA
Fine,9,0.7062726945754245,0.7304559851618165,0.6802355327174544,1,NA,NA,NA,NA,NA
Fine,10,0.6989712041905917,0.7224127903472423,0.6741819485176884,1,NA,NA,NA,NA,NA
Fine,11,0.692244428683578,0.7150434552050278,0.6680082555858681,1,NA,NA,NA,NA,NA
Fine,12,0.686002128723652,0.7081154986705862,0.6627758675362179,1,NA,NA,NA,NA,NA
Fine,13,0.680174334636989,0.7018040008052103,0.6579308486135267,1,NA,NA,NA,NA,NA
Fine,14,0.6747056196760721,0.6957160607588283,0.6532317327856112,1,NA,NA,NA,NA,NA
Fine,15,0.6695512776144101,0.6899992989826783,0.6486965393836331,1,NA,NA,NA,NA,NA
Fine,16,0.6646746884342721,0.6848076002277135,0.6443584398428109,1,NA,NA,NA,NA,NA
Fine,17,0.6600454526825645,0.679897964213968,0.640213843218465,1,NA,NA,NA,NA,NA
Fine,18,0.6556380388162768,0.6754550710513946,0.6364630104626461,1,NA,NA,NA,NA,NA
Fine,19,0.6514307822186473,0.6709728680094627,0.632668385035258,1,NA,NA,NA,NA,NA
Fine,20,0.6474051310178839,0.6664177940231013,0.6289115651511356,1,NA,NA,NA,NA,NA
Fine,21,0.6435450687301815,0.6623487234327623,0.6252157288368235,1,NA,NA,NA,NA,NA
Fine,22,0.6398366659387074,0.6584821131716291,0.6216856513971238,1,NA,NA,NA,NA,NA
Fine,23,0.6362677276951607,0.6545159019731116,0.6184868242864934,1,NA,NA,NA,NA,NA
Fine,24,0.6328275129886703,0.6499846654498461,0.6152624922143802,1,NA,NA,NA,NA,NA
Fine,25,0.6295065092031975,0.6467812959935418,0.6121136041478812,1,NA,NA,NA,NA,NA
Fine,26,0.6262962490454305,0.64371752463802,0.6089744720284145,1,NA,NA,NA,NA,NA
Fine,27,0.623189160641228,0.6403131110291133,0.6058446564730785,1,NA,NA,NA,NA,NA
Fine,28,0.6201784438011562,0.6369911380569372,0.6028825955455744,1,NA,NA,NA,NA,NA
Fine,29,0.6172579671271669,0.6338035455164098,0.6000546734621602,1,NA,NA,NA,NA,NA
Fine,30,0.6144221818614973,0.6306500203295494,0.5970470192147019,1,NA,NA,NA,NA,NA
Fine,31,0.6116660492932849,0.6275877924918386,0.5947091397325975,1,NA,NA,NA,NA,NA
Fine,32,0.6089849792261736,0.6246717272738354,0.5922191307451268,1,NA,NA,NA,NA,NA
Fine,33,0.6063747775327895,0.6218396084278247,0.5896194381532038,1,NA,NA,NA,NA,NA
Fine,34,0.6038316012228027,0.6192603335111776,0.587307293141313,1,NA,NA,NA,NA,NA
Fine,35,0.6013519197614583,0.6166591102138588,0.5850641363304974,1,NA,NA,NA,NA,NA
Fine,36,0.5989324816174486,0.614196861751141,0.5827379494488895,1,NA,NA,NA,NA,NA
Fine,37,0.5965702852092544,0.6118886334086335,0.5804678881619779,1,NA,NA,NA,NA,NA
Fine,38,0.5942625535697551,0.6096391916686645,0.5782511964822733,1,NA,NA,NA,NA,NA
Fine,39,0.5920067121690462,0.6074658340717577,0.5760175974344514,1,NA,NA,NA,NA,NA
Fine,40,0.5898003694318129,0.6054697765306235,0.5737911067142838,1,NA,NA,NA,NA,NA
Fine,41,0.5876412995634522,0.6033774618499685,0.5717905200081866,1,NA,NA,NA,NA,NA
Fine,42,0.5855274273623434,0.6011962769777943,0.5696475683496788,1,NA,NA,NA,NA,NA
Fine,43,0.5834568147472754,0.5991034650488817,0.5675256182553752,1,NA,NA,NA,NA,NA
Fine,44,0.5814276487713971,0.5971229523256815,0.5652857724141509,1,NA,NA,NA,NA,NA
Fine,45,0.579438230928983,0.595201751253952,0.5633399678169511,1,NA,NA,NA,NA,NA
Fine,46,0.5774869675902561,0.5930661578748058,0.5609762808144171,1,NA,NA,NA,NA,NA
Fine,47,0.5755723614235925,0.5911855068684433,0.5587599948199747,1,NA,NA,NA,NA,NA
Fine,48,0.5736930036845714,0.5891503236011485,0.5567385603039062,1,NA,NA,NA,NA,NA
Fine,49,0.5718475672682266,0.5872939604233045,0.5548528520874578,1,NA,NA,NA,NA,NA
Fine,50,0.5700348004350926,0.5855147732494774,0.5530782458395024,1,NA,NA,NA,NA,NA
Fine,51,0.5682535211336728,0.5838112293343455,0.5510809938907124,1,NA,NA,NA,NA,NA
Fine,52,0.5665026118521711,0.5823360802591692,0.5492862195896557,1,NA,NA,NA,NA,NA
Fine,53,0.5647810149410264,0.5805951262674565,0.5473774649019828,1,NA,NA,NA,NA,NA
Fine,54,0.5630877283552145,0.5786483239141198,0.5454824858832806,1,NA,NA,NA,NA,NA
Fine,55,0.5614218017716534,0.5771984306756736,0.543629281930452,1,NA,NA,NA,NA,NA
Fine,56,0.5597823330425126,0.5756128687590423,0.5419221863639261,1,NA,NA,NA,NA,NA
Fine,57,0.5581684649499503,0.5742576045183596,0.5404875560530878,1,NA,NA,NA,NA,NA
Fine,58,0.5565793822318734,0.5729717077442513,0.5390178207799274,1,NA,NA,NA,NA,NA
Fine,59,0.5550143088518509,0.5715014867365402,0.5373766678202477,1,NA,NA,NA,NA,NA
Fine,60,0.5534725054893822,0.5699806853329089,0.5358452573507106,1,NA,NA,NA,NA,NA
Fine,61,0.5519532672293946,0.5685287387030196,0.5344516361615774,1,NA,NA,NA,NA,NA
Fine,62,0.5504559214321807,0.5672169632452753,0.5327479610458365,1,NA,NA,NA,NA,NA
Fine,63,0.5489798257670282,0.5659195061121057,0.5310225885601703,1,NA,NA,NA,NA,NA
Fine,64,0.5475243663945932,0.5645148123390176,0.5292764654770886,1,NA,NA,NA,NA,NA
Fine,65,0.5460889562846354,0.5632689202231499,0.5275181850750928,1,NA,NA,NA,NA,NA
Fine,66,0.5446730336571313,0.5620680469995001,0.5257915225263645,1,NA,NA,NA,NA,NA
Fine,67,0.5432760605360009,0.5608364132435426,0.5242722094468023,1,NA,NA,NA,NA,NA
Fine,68,0.5418975214057694,0.5596310992639462,0.5227232489973334,1,NA,NA,NA,NA,NA
Fine,69,0.5405369219624482,0.5584508990719659,0.5213804294442863,1,NA,NA,NA,NA,NA
Fine,70,0.5391937879507677,0.5572855498172393,0.5199808619423483,1,NA,NA,NA,NA,NA
Fine,71,0.5378676640806582,0.556135033979512,0.5184781870667456,1,NA,NA,NA,NA,NA
Fine,72,0.5365581130165472,0.5549989659933456,0.5167067304761936,1,NA,NA,NA,NA,NA
Fine,73,0.5352647144336456,0.5538769754235713,0.5153190902941023,1,NA,NA,NA,NA,NA
Fine,74,0.5339870641359359,0.5527380626622227,0.5138409854941166,1,NA,NA,NA,NA,NA
Fine,75,0.5327247732310554,0.5515281598772064,0.5123815354646931,1,NA,NA,NA,NA,NA
Fine,76,0.5314774673577031,0.550321047478479,0.511162023073333,1,NA,NA,NA,NA,NA
Fine,77,0.5302447859615854,0.5490631086950433,0.5097280105507948,1,NA,NA,NA,NA,NA
Fine,78,0.5290263816162663,0.5477833521666963,0.5083709072817801,1,NA,NA,NA,NA,NA
Fine,79,0.5278219193856031,0.5465179549338005,0.5070977386819127,1,NA,NA,NA,NA,NA
Fine,80,0.5266310762247322,0.5452665881827873,0.5057470056216822,1,NA,NA,NA,NA,NA
Fine,81,0.5254535404168247,0.5440289345383751,0.5043298300641771,1,NA,NA,NA,NA,NA
Fine,82,0.5242890110430656,0.5428285422469628,0.5030973590657566,1,NA,NA,NA,NA,NA
Fine,83,0.5231371974835197,0.5418064919194735,0.5017825055546979,1,NA,NA,NA,NA,NA
Fine,84,0.5219978189467361,0.5407954838969147,0.5004818728236409,1,NA,NA,NA,NA,NA
Fine,85,0.5208706040261186,0.5397952751871474,0.4991951529973815,1,NA,NA,NA,NA,NA
Fine,86,0.519755290281244,0.5388056308818732,0.4979295103749401,1,NA,NA,NA,NA,NA
Fine,87,0.5186516238424549,0.5378602733788602,0.49666310001947506,1,NA,NA,NA,NA,NA
Fine,88,0.5175593590371826,0.5369096164804988,0.49534121834892053,1,NA,NA,NA,NA,NA
Fine,89,0.516478258036575,0.5359181830747216,0.4940339636479682,1,NA,NA,NA,NA,NA
Fine,90,0.5154080905211121,0.5349810934897792,0.49273989022682646,1,NA,NA,NA,NA,NA
Fine,91,0.514348633363992,0.5340540784822544,0.49145873335005186,1,NA,NA,NA,NA,NA
Fine,92,0.5132996703311585,0.5333548800983862,0.490242883307868,1,NA,NA,NA,NA,NA
Fine,93,0.5122609917969281,0.5326618157000083,0.4891485769451535,1,NA,NA,NA,NA,NA
Fine,94,0.5112323944742442,0.531966936591732,0.4880700778991459,1,NA,NA,NA,NA,NA
Fine,95,0.5102136811586645,0.5312788848639027,0.48700206651528194,1,NA,NA,NA,NA,NA
Fine,96,0.5092046604852425,0.5302896744566669,0.485944339036205,1,NA,NA,NA,NA,NA
Fine,97,0.5082051466975288,0.5292921963589732,0.4848756600778569,1,NA,NA,NA,NA,NA
Fine,98,0.507214959427972,0.5283038890910846,0.48375786938248433,1,NA,NA,NA,NA,NA
Fine,99,0.5062339234890441,0.5273245813822193,0.4826504667517099,1,NA,NA,NA,NA,NA
Fine,100,0.5052618686744672,0.5263541068151771,0.4815988889772363,1,NA,NA,NA,NA,NA
Fine,101,0.5042986295699564,0.5253923036423653,0.48036618185056074,1,NA,NA,NA,NA,NA
Fine,102,0.5033440453729346,0.5244433042378328,0.4791412840511851,1,NA,NA,NA,NA,NA
Fine,103,0.5023979597207121,0.5236177979654542,0.4779272274142741,1,NA,NA,NA,NA,NA
Fine,104,0.5014602205266528,0.522799567177003,0.47672537806715465,1,NA,NA,NA,NA,NA
Fine,105,0.5005306798238882,0.5220740412903982,0.4756669294180216,1,NA,NA,NA,NA,NA
Fine,106,0.4996091936161588,0.521390163631845,0.4746322122717555,1,NA,NA,NA,NA,NA
Fine,107,0.49869562173539644,0.5207122321102967,0.47361176821933887,1,NA,NA,NA,NA,NA
Fine,108,0.49778982770568403,0.519896671664444,0.47260662392327196,1,NA,NA,NA,NA,NA
Fine,109,0.4968916786132495,0.5191280773502005,0.4716100383315332,1,NA,NA,NA,NA,NA
Fine,110,0.4960010449821752,0.5184564132065593,0.4706218668878485,1,NA,NA,NA,NA,NA
Fine,111,0.49511780065552136,0.5177903789011794,0.4696419687280519,1,NA,NA,NA,NA,NA
Fine,112,0.4942418226815826,0.5171239621097937,0.4687323880650484,1,NA,NA,NA,NA,NA
Fine,113,0.4933729912050114,0.5164616055144763,0.4678410553538941,1,NA,NA,NA,NA,NA
Fine,114,0.49251118936255966,0.5157742139121692,0.46686958424175545,1,NA,NA,NA,NA,NA
Fine,115,0.491656303183205,0.5150106663734745,0.46584929682339526,1,NA,NA,NA,NA,NA
Fine,116,0.49080822149243974,0.5142517695199019,0.4648422396238453,1,NA,NA,NA,NA,NA
Fine,117,0.4899668358205158,0.5134931878883466,0.4639017742923742,1,NA,NA,NA,NA,NA
Fine,118,0.4891320403144501,0.5127405083562738,0.46296874415089206,1,NA,NA,NA,NA,NA
Fine,119,0.4883037316536056,0.5120160054055496,0.4620314854950077,1,NA,NA,NA,NA,NA
Fine,120,0.4874818089686738,0.5113994523748894,0.46106956155267786,1,NA,NA,NA,NA,NA
Fine,121,0.4866661737638964,0.5106800265742424,0.46011504207277304,1,NA,NA,NA,NA,NA
Fine,122,0.4858567298423685,0.5099409271675928,0.4591678147930834,1,NA,NA,NA,NA,NA
Fine,123,0.48505338323427943,0.5092020697883195,0.45822777002722936,1,NA,NA,NA,NA,NA
Fine,124,0.4842560421279523,0.5084653362391272,0.4571852633484948,1,NA,NA,NA,NA,NA
Fine,125,0.48346461680355096,0.5077340152431861,0.45612212514644845,1,NA,NA,NA,NA,NA
Fine,126,0.48267901956933174,0.5070080264224545,0.45514686615737854,1,NA,NA,NA,NA,NA
