mesh.type,days.incubated,estimate,upper95,lower95,pair_id,cohort_id,year,stream,block,species
Coarse,74,0.9453655231485506,0.9654458212606596,0.9245039359579889,2,2,pre1,TOWR,4,RHODO
Coarse,75,0.9439502154378174,0.9642288995639864,0.922998768552389,2,2,pre1,TOWR,4,RHODO
Coarse,76,0.9425180413040033,0.9629869039171897,0.921485391309212,2,2,pre1,TOWR,4,RHODO
Coarse,77,0.9410690628950772,0.9617192299954574,0.9199639186342717,2,2,pre1,TOWR,4,RHODO
Coarse,78,0.9396033433974988,0.9603737167772277,0.9184344634372271,2,2,pre1,TOWR,4,RHODO
Coarse,79,0.9381209470380037,0.9590639440831341,0.9168260519672605,2,2,pre1,TOWR,4,RHODO
Coarse,80,0.9366219390850549,0.9577253731251504,0.9151963117957325,2,2,pre1,TOWR,4,RHODO
Coarse,81,0.9351063858499731,0.9563225871844244,0.9135569701937505,2,2,pre1,TOWR,4,RHODO
Coarse,82,0.9335743546877568,0.954900644796148,0.9119081489234432,2,2,pre1,TOWR,4,RHODO
Coarse,83,0.932025913997599,0.9534666462825749,0.9102499685818111,2,2,pre1,TOWR,4,RHODO
Coarse,84,0.9304611332231101,0.9520061822425387,0.9086973515748642,2,2,pre1,TOWR,4,RHODO
Coarse,85,0.9288800828522563,0.9505191597729014,0.9071425250139024,2,2,pre1,TOWR,4,RHODO
Coarse,86,0.9272828344170191,0.9490054904883954,0.9055812367658898,2,2,pre1,TOWR,4,RHODO
Coarse,87,0.9256694604927831,0.9474650905415563,0.9040148418217934,2,2,pre1,TOWR,4,RHODO
Coarse,88,0.9240400346974585,0.9458978806423962,0.9024469790499317,2,2,pre1,TOWR,4,RHODO
Coarse,89,0.9223946316903455,0.9443037860777839,0.9008730615048419,2,2,pre1,TOWR,4,RHODO
Coarse,90,0.9207333271707425,0.942682736730498,0.899293180474912,2,2,pre1,TOWR,4,RHODO
Coarse,91,0.9190561978763079,0.9410346670979226,0.8977074261586285,2,2,pre1,TOWR,4,RHODO
Coarse,92,0.9173633215811762,0.9393595163103522,0.8961181517129091,2,2,pre1,TOWR,4,RHODO
Coarse,93,0.9156547770938345,0.9376572281488778,0.8945285269021801,2,2,pre1,TOWR,4,RHODO
Coarse,94,0.9139306442547644,0.9359277510628221,0.892933418782698,2,2,pre1,TOWR,4,RHODO
Coarse,95,0.9121910039338507,0.9341710381866964,0.8912854476323122,2,2,pre1,TOWR,4,RHODO
Coarse,96,0.9104359380275622,0.9323870473566512,0.8896110366833561,2,2,pre1,TOWR,4,RHODO
Coarse,97,0.9086655294559083,0.9305757411263921,0.8880673627696809,2,2,pre1,TOWR,4,RHODO
Coarse,98,0.9068798621591729,0.9287333922616268,0.8864054251826228,2,2,pre1,TOWR,4,RHODO
Coarse,99,0.90507902109443,0.9268624822470108,0.8848220298504551,2,2,pre1,TOWR,4,RHODO
Coarse,100,0.9032630922318423,0.9249711912204749,0.8832223040544722,2,2,pre1,TOWR,4,RHODO
Coarse,101,0.9014321625507477,0.9231146976754498,0.8816959270365332,2,2,pre1,TOWR,4,RHODO
Coarse,102,0.8995863200355333,0.9211286976715416,0.8799763263919584,2,2,pre1,TOWR,4,RHODO
Coarse,103,0.8977256536713016,0.9191236728487738,0.8782413403211404,2,2,pre1,TOWR,4,RHODO
Coarse,104,0.8958502534393294,0.9171183343504351,0.8764701321294982,2,2,pre1,TOWR,4,RHODO
Coarse,105,0.893960210312323,0.9150841208344856,0.8747075998051421,2,2,pre1,TOWR,4,RHODO
Coarse,106,0.8920556162494697,0.9130287777025397,0.8729435596439046,2,2,pre1,TOWR,4,RHODO
Coarse,107,0.8901365641912903,0.9109477313026448,0.871184548135293,2,2,pre1,TOWR,4,RHODO
Coarse,108,0.888203148054291,0.9088410273791618,0.8693892430320849,2,2,pre1,TOWR,4,RHODO
Coarse,109,0.8862554627254196,0.9067177084997794,0.8676014390028155,2,2,pre1,TOWR,4,RHODO
Coarse,110,0.8842936040563248,0.9046510876267636,0.8658953655698328,2,2,pre1,TOWR,4,RHODO
Coarse,111,0.8823176688574237,0.9025386796861632,0.864050864299501,2,2,pre1,TOWR,4,RHODO
Coarse,112,0.8803277548917741,0.9002330974687983,0.8622364001432864,2,2,pre1,TOWR,4,RHODO
Coarse,113,0.8783239608687585,0.8979791935351117,0.8604053714353863,2,2,pre1,TOWR,4,RHODO
Coarse,114,0.8763063864375779,0.8958227332390601,0.8586508954085993,2,2,pre1,TOWR,4,RHODO
Coarse,115,0.874275132180556,0.89361009569717,0.856923617418482,2,2,pre1,TOWR,4,RHODO
Coarse,116,0.8722302996062595,0.891293228933987,0.8551193505500917,2,2,pre1,TOWR,4,RHODO
Coarse,117,0.8701719911424316,0.8891545710723812,0.8531122765188076,2,2,pre1,TOWR,4,RHODO
Coarse,118,0.8681003101287408,0.8867617472738116,0.8512771951623176,2,2,pre1,TOWR,4,RHODO
Coarse,119,0.8660153608093485,0.8844656560944268,0.8494469266817436,2,2,pre1,TOWR,4,RHODO
Coarse,120,0.8639172483252952,0.8821932857942015,0.8476704986385267,2,2,pre1,TOWR,4,RHODO
Coarse,121,0.8618060787067052,0.879812248749358,0.8457460716684875,2,2,pre1,TOWR,4,RHODO
Coarse,122,0.8596819588648141,0.8775162155809006,0.8439117207382827,2,2,pre1,TOWR,4,RHODO
Coarse,123,0.857544996583818,0.8750794510239427,0.8420242003285632,2,2,pre1,TOWR,4,RHODO
Coarse,124,0.8553953005125464,0.8726925126553837,0.8401623281546131,2,2,pre1,TOWR,4,RHODO
Coarse,125,0.8532329801559608,0.8703828653707145,0.8382709649052168,2,2,pre1,TOWR,4,RHODO
